Open,High,Low,Close,Volume,Dividends,Stock Splits
1303.4000244140625,1303.4000244140625,1302.4000244140625,1302.9000244140625,55579,0.0,0.0
1303.0999755859375,1303.0999755859375,1302.800048828125,1303.0,18680,0.0,0.0
1302.5999755859375,1303.0,1302.5,1302.5999755859375,12904,0.0,0.0
1302.5,1302.9000244140625,1302.5,1302.699951171875,15151,0.0,0.0
1302.9000244140625,1303.5,1302.800048828125,1303.0,18961,0.0,0.0
1303.0,1303.300048828125,1302.699951171875,1303.0,14499,0.0,0.0
1303.0,1303.0,1302.0999755859375,1302.5999755859375,30941,0.0,0.0
1302.5999755859375,1302.5999755859375,1302.199951171875,1302.199951171875,12058,0.0,0.0
1302.4000244140625,1304.0999755859375,1302.4000244140625,1304.0999755859375,47344,0.0,0.0
1303.5999755859375,1303.699951171875,1302.5,1302.699951171875,90502,0.0,0.0
1302.699951171875,1303.0,1302.5999755859375,1302.5999755859375,10686,0.0,0.0
1302.5999755859375,1303.0,1302.5,1302.5,14944,0.0,0.0
1302.699951171875,1302.699951171875,1301.199951171875,1301.4000244140625,109595,0.0,0.0
1301.199951171875,1301.5999755859375,1301.0,1301.0999755859375,110634,0.0,0.0
1301.199951171875,1302.199951171875,1301.0,1301.800048828125,46601,0.0,0.0
1301.9000244140625,1303.0999755859375,1301.800048828125,1303.0,61875,0.0,0.0
1302.9000244140625,1303.0,1301.800048828125,1302.0,22872,0.0,0.0
1302.0999755859375,1302.0999755859375,1301.300048828125,1301.300048828125,17470,0.0,0.0
1301.4000244140625,1302.0999755859375,1301.0999755859375,1302.0,15994,0.0,0.0
1302.0999755859375,1302.0999755859375,1301.5,1301.5999755859375,13301,0.0,0.0
1301.5999755859375,1301.699951171875,1301.0999755859375,1301.4000244140625,35216,0.0,0.0
1301.4000244140625,1301.5,1301.0999755859375,1301.300048828125,13728,0.0,0.0
1301.300048828125,1302.199951171875,1301.199951171875,1302.0999755859375,19249,0.0,0.0
1301.5999755859375,1302.0999755859375,1301.199951171875,1301.5999755859375,578749,0.0,0.0
1301.5,1301.699951171875,1301.300048828125,1301.5999755859375,16148,0.0,0.0
1301.699951171875,1302.199951171875,1301.699951171875,1301.9000244140625,28753,0.0,0.0
